case_id,label,gauss_a,gauss_b,distance_m,dist_bin_lo,match_group,variant
HongZhang_c1_c1356,1,38080,49640,0.09244140848241535,0.09,1514348,1v5
HongZhang_c1_c1356,1,3444,73487,0.09742060676176045,0.09,1514348,1v5
HongZhang_c1_c1356,1,272,480,0.09165393834517895,0.09,1514348,1v5
HongZhang_c1_c1356,0,29376,4989,0.0902272825728807,0.09,1517978,1v5
HongZhang_c1_c1356,1,59525,83434,0.09128751885820173,0.09,1517978,1v5
HongZhang_c1_c1356,1,4339,78673,0.09538909530242277,0.09,1517978,1v5
HongZhang_c1_c1356,1,38080,49640,0.09244140848241535,0.09,1517978,1v5
HongZhang_c1_c1356,1,3444,73487,0.09742060676176045,0.09,1517978,1v5
HongZhang_c1_c1356,1,272,480,0.09165393834517895,0.09,1517978,1v5
HongZhang_c1_c1356,0,29376,5034,0.10140409012476352,0.1,1517979,1v5
HongZhang_c1_c1356,1,39531,80390,0.10576113668852051,0.1,1517979,1v5
HongZhang_c1_c1356,1,508,1648,0.1028052682295696,0.1,1517979,1v5
HongZhang_c1_c1356,1,57221,75314,0.10696006120206089,0.1,1517979,1v5
HongZhang_c1_c1356,1,35516,65783,0.10832122081210573,0.1,1517979,1v5
HongZhang_c1_c1356,1,62852,70310,0.1022488024506419,0.1,1517979,1v5
HongZhang_c1_c1356,0,31982,26051,0.05221308836418215,0.05,1526416,1v5
HongZhang_c1_c1356,1,4890,30297,0.05704270099984431,0.05,1526416,1v5
HongZhang_c1_c1356,1,66815,79325,0.05155162346335478,0.05,1526416,1v5
HongZhang_c1_c1356,1,44128,84735,0.05587291650482354,0.05,1526416,1v5
HongZhang_c1_c1356,1,3966,4107,0.05222143306854319,0.05,1526416,1v5
HongZhang_c1_c1356,1,44764,46372,0.05619642577300022,0.05,1526416,1v5
HongZhang_c1_c1356,0,31982,33514,0.0526734268704734,0.05,1526417,1v5
HongZhang_c1_c1356,1,4890,30297,0.05704270099984431,0.05,1526417,1v5
HongZhang_c1_c1356,1,66815,79325,0.05155162346335478,0.05,1526417,1v5
HongZhang_c1_c1356,1,44128,84735,0.05587291650482354,0.05,1526417,1v5
HongZhang_c1_c1356,1,3966,4107,0.05222143306854319,0.05,1526417,1v5
HongZhang_c1_c1356,1,44764,46372,0.05619642577300022,0.05,1526417,1v5
HongZhang_c1_c1356,0,31982,41193,0.052917438851934506,0.05,1526418,1v5
HongZhang_c1_c1356,1,4890,30297,0.05704270099984431,0.05,1526418,1v5
HongZhang_c1_c1356,1,66815,79325,0.05155162346335478,0.05,1526418,1v5
HongZhang_c1_c1356,1,44128,84735,0.05587291650482354,0.05,1526418,1v5
HongZhang_c1_c1356,1,3966,4107,0.05222143306854319,0.05,1526418,1v5
HongZhang_c1_c1356,1,44764,46372,0.05619642577300022,0.05,1526418,1v5
HongZhang_c1_c1356,0,31982,65031,0.04925115550414581,0.04,1526419,1v5
HongZhang_c1_c1356,1,68727,77096,0.047950012311556024,0.04,1526419,1v5
HongZhang_c1_c1356,1,46201,46650,0.04415133216856813,0.04,1526419,1v5
HongZhang_c1_c1356,1,65918,65960,0.049541770448425275,0.04,1526419,1v5
HongZhang_c1_c1356,1,78490,79833,0.04083814540413632,0.04,1526419,1v5
HongZhang_c1_c1356,1,641,5728,0.047779900087701485,0.04,1526419,1v5
HongZhang_c1_c1356,0,33099,4989,0.09996065455118326,0.09,1530417,1v5
HongZhang_c1_c1356,1,59525,83434,0.09128751885820173,0.09,1530417,1v5
HongZhang_c1_c1356,1,4339,78673,0.09538909530242277,0.09,1530417,1v5
HongZhang_c1_c1356,1,38080,49640,0.09244140848241535,0.09,1530417,1v5
HongZhang_c1_c1356,1,3444,73487,0.09742060676176045,0.09,1530417,1v5
HongZhang_c1_c1356,1,272,480,0.09165393834517895,0.09,1530417,1v5
HongZhang_c1_c1356,0,33099,5034,0.10167904244738368,0.1,1530418,1v5
HongZhang_c1_c1356,1,39531,80390,0.10576113668852051,0.1,1530418,1v5
HongZhang_c1_c1356,1,508,1648,0.1028052682295696,0.1,1530418,1v5
HongZhang_c1_c1356,1,57221,75314,0.10696006120206089,0.1,1530418,1v5
HongZhang_c1_c1356,1,35516,65783,0.10832122081210573,0.1,1530418,1v5
HongZhang_c1_c1356,1,62852,70310,0.1022488024506419,0.1,1530418,1v5
HongZhang_c1_c1356,0,33196,22391,0.05254429882338059,0.05,1531004,1v5
HongZhang_c1_c1356,1,4890,30297,0.05704270099984431,0.05,1531004,1v5
HongZhang_c1_c1356,1,66815,79325,0.05155162346335478,0.05,1531004,1v5
HongZhang_c1_c1356,1,44128,84735,0.05587291650482354,0.05,1531004,1v5
HongZhang_c1_c1356,1,3966,4107,0.05222143306854319,0.05,1531004,1v5
HongZhang_c1_c1356,1,44764,46372,0.05619642577300022,0.05,1531004,1v5
HongZhang_c1_c1356,0,33196,26075,0.05971738422921682,0.05,1531005,1v5
HongZhang_c1_c1356,1,4890,30297,0.05704270099984431,0.05,1531005,1v5
HongZhang_c1_c1356,1,66815,79325,0.05155162346335478,0.05,1531005,1v5
HongZhang_c1_c1356,1,44128,84735,0.05587291650482354,0.05,1531005,1v5
HongZhang_c1_c1356,1,3966,4107,0.05222143306854319,0.05,1531005,1v5
HongZhang_c1_c1356,1,44764,46372,0.05619642577300022,0.05,1531005,1v5
HongZhang_c1_c1356,0,33196,27102,0.051577314699955835,0.05,1531006,1v5
HongZhang_c1_c1356,1,4890,30297,0.05704270099984431,0.05,1531006,1v5
HongZhang_c1_c1356,1,66815,79325,0.05155162346335478,0.05,1531006,1v5
HongZhang_c1_c1356,1,44128,84735,0.05587291650482354,0.05,1531006,1v5
HongZhang_c1_c1356,1,3966,4107,0.05222143306854319,0.05,1531006,1v5
HongZhang_c1_c1356,1,44764,46372,0.05619642577300022,0.05,1531006,1v5
HongZhang_c1_c1356,0,33196,41193,0.049654442342131434,0.04,1531007,1v5
HongZhang_c1_c1356,1,68727,77096,0.047950012311556024,0.04,1531007,1v5
HongZhang_c1_c1356,1,46201,46650,0.04415133216856813,0.04,1531007,1v5
HongZhang_c1_c1356,1,65918,65960,0.049541770448425275,0.04,1531007,1v5
HongZhang_c1_c1356,1,78490,79833,0.04083814540413632,0.04,1531007,1v5
HongZhang_c1_c1356,1,641,5728,0.047779900087701485,0.04,1531007,1v5
HongZhang_c1_c1356,0,33196,45130,0.05147275697264839,0.05,1531008,1v5
HongZhang_c1_c1356,1,4890,30297,0.05704270099984431,0.05,1531008,1v5
HongZhang_c1_c1356,1,66815,79325,0.05155162346335478,0.05,1531008,1v5
HongZhang_c1_c1356,1,44128,84735,0.05587291650482354,0.05,1531008,1v5
HongZhang_c1_c1356,1,3966,4107,0.05222143306854319,0.05,1531008,1v5
HongZhang_c1_c1356,1,44764,46372,0.05619642577300022,0.05,1531008,1v5
HongZhang_c1_c1356,0,33196,57566,0.05330873291538471,0.05,1531009,1v5
HongZhang_c1_c1356,1,4890,30297,0.05704270099984431,0.05,1531009,1v5
HongZhang_c1_c1356,1,66815,79325,0.05155162346335478,0.05,1531009,1v5
HongZhang_c1_c1356,1,44128,84735,0.05587291650482354,0.05,1531009,1v5
HongZhang_c1_c1356,1,3966,4107,0.05222143306854319,0.05,1531009,1v5
HongZhang_c1_c1356,1,44764,46372,0.05619642577300022,0.05,1531009,1v5
HongZhang_c1_c1356,0,33196,57717,0.05136539902802047,0.05,1531010,1v5
HongZhang_c1_c1356,1,4890,30297,0.05704270099984431,0.05,1531010,1v5
HongZhang_c1_c1356,1,66815,79325,0.05155162346335478,0.05,1531010,1v5
HongZhang_c1_c1356,1,44128,84735,0.05587291650482354,0.05,1531010,1v5
HongZhang_c1_c1356,1,3966,4107,0.05222143306854319,0.05,1531010,1v5
HongZhang_c1_c1356,1,44764,46372,0.05619642577300022,0.05,1531010,1v5
HongZhang_c1_c1356,0,33353,26075,0.06028282754169105,0.06,1531520,1v5
HongZhang_c1_c1356,1,72699,76954,0.060919823349105694,0.06,1531520,1v5
HongZhang_c1_c1356,1,37664,52412,0.06050052903474484,0.06,1531520,1v5
HongZhang_c1_c1356,1,5174,6034,0.06556853649446535,0.06,1531520,1v5
HongZhang_c1_c1356,1,4919,22773,0.06181838235168419,0.06,1531520,1v5
HongZhang_c1_c1356,1,4390,26316,0.06060884603113726,0.06,1531520,1v5
HongZhang_c1_c1356,0,33353,27102,0.053973797282669565,0.05,1531521,1v5
HongZhang_c1_c1356,1,4890,30297,0.05704270099984431,0.05,1531521,1v5
HongZhang_c1_c1356,1,66815,79325,0.05155162346335478,0.05,1531521,1v5
HongZhang_c1_c1356,1,44128,84735,0.05587291650482354,0.05,1531521,1v5
HongZhang_c1_c1356,1,3966,4107,0.05222143306854319,0.05,1531521,1v5
HongZhang_c1_c1356,1,44764,46372,0.05619642577300022,0.05,1531521,1v5
HongZhang_c1_c1356,0,33353,57566,0.04910113656982044,0.04,1531522,1v5
HongZhang_c1_c1356,1,68727,77096,0.047950012311556024,0.04,1531522,1v5
HongZhang_c1_c1356,1,46201,46650,0.04415133216856813,0.04,1531522,1v5
HongZhang_c1_c1356,1,65918,65960,0.049541770448425275,0.04,1531522,1v5
HongZhang_c1_c1356,1,78490,79833,0.04083814540413632,0.04,1531522,1v5
HongZhang_c1_c1356,1,641,5728,0.047779900087701485,0.04,1531522,1v5
HongZhang_c1_c1356,0,33353,79429,0.060995678010707106,0.06,1531523,1v5
HongZhang_c1_c1356,1,72699,76954,0.060919823349105694,0.06,1531523,1v5
HongZhang_c1_c1356,1,37664,52412,0.06050052903474484,0.06,1531523,1v5
HongZhang_c1_c1356,1,5174,6034,0.06556853649446535,0.06,1531523,1v5
HongZhang_c1_c1356,1,4919,22773,0.06181838235168419,0.06,1531523,1v5
HongZhang_c1_c1356,1,4390,26316,0.06060884603113726,0.06,1531523,1v5
HongZhang_c1_c1356,0,33841,26061,0.06333510891958659,0.06,1532355,1v5
HongZhang_c1_c1356,1,72699,76954,0.060919823349105694,0.06,1532355,1v5
HongZhang_c1_c1356,1,37664,52412,0.06050052903474484,0.06,1532355,1v5
HongZhang_c1_c1356,1,5174,6034,0.06556853649446535,0.06,1532355,1v5
HongZhang_c1_c1356,1,4919,22773,0.06181838235168419,0.06,1532355,1v5
HongZhang_c1_c1356,1,4390,26316,0.06060884603113726,0.06,1532355,1v5
HongZhang_c1_c1356,0,36664,57717,0.05629734705103441,0.05,1541280,1v5
HongZhang_c1_c1356,1,4890,30297,0.05704270099984431,0.05,1541280,1v5
HongZhang_c1_c1356,1,66815,79325,0.05155162346335478,0.05,1541280,1v5
HongZhang_c1_c1356,1,44128,84735,0.05587291650482354,0.05,1541280,1v5
HongZhang_c1_c1356,1,3966,4107,0.05222143306854319,0.05,1541280,1v5
HongZhang_c1_c1356,1,44764,46372,0.05619642577300022,0.05,1541280,1v5
HongZhang_c1_c1356,0,36744,5034,0.09799474366110679,0.09,1541506,1v5
HongZhang_c1_c1356,1,59525,83434,0.09128751885820173,0.09,1541506,1v5
HongZhang_c1_c1356,1,4339,78673,0.09538909530242277,0.09,1541506,1v5
HongZhang_c1_c1356,1,38080,49640,0.09244140848241535,0.09,1541506,1v5
HongZhang_c1_c1356,1,3444,73487,0.09742060676176045,0.09,1541506,1v5
HongZhang_c1_c1356,1,272,480,0.09165393834517895,0.09,1541506,1v5
HongZhang_c1_c1356,0,36744,25776,0.10605225286636463,0.1,1541507,1v5
HongZhang_c1_c1356,1,39531,80390,0.10576113668852051,0.1,1541507,1v5
HongZhang_c1_c1356,1,508,1648,0.1028052682295696,0.1,1541507,1v5
HongZhang_c1_c1356,1,57221,75314,0.10696006120206089,0.1,1541507,1v5
HongZhang_c1_c1356,1,35516,65783,0.10832122081210573,0.1,1541507,1v5
HongZhang_c1_c1356,1,62852,70310,0.1022488024506419,0.1,1541507,1v5
HongZhang_c1_c1356,0,36951,4989,0.08252878514883745,0.08,1541636,1v5
HongZhang_c1_c1356,1,383,958,0.08799866547683402,0.08,1541636,1v5
HongZhang_c1_c1356,1,47050,87039,0.08386991050782995,0.08,1541636,1v5
HongZhang_c1_c1356,1,3444,41695,0.0847030923880055,0.08,1541636,1v5
HongZhang_c1_c1356,1,55360,83273,0.08141055474414444,0.08,1541636,1v5
HongZhang_c1_c1356,1,59465,88934,0.08275151543709582,0.08,1541636,1v5
HongZhang_c1_c1356,0,36951,5034,0.10287458525830455,0.1,1541637,1v5
HongZhang_c1_c1356,1,39531,80390,0.10576113668852051,0.1,1541637,1v5
HongZhang_c1_c1356,1,508,1648,0.1028052682295696,0.1,1541637,1v5
HongZhang_c1_c1356,1,57221,75314,0.10696006120206089,0.1,1541637,1v5
HongZhang_c1_c1356,1,35516,65783,0.10832122081210573,0.1,1541637,1v5
HongZhang_c1_c1356,1,62852,70310,0.1022488024506419,0.1,1541637,1v5
HongZhang_c1_c1356,0,36951,5363,0.10771360483517908,0.1,1541638,1v5
HongZhang_c1_c1356,1,39531,80390,0.10576113668852051,0.1,1541638,1v5
HongZhang_c1_c1356,1,508,1648,0.1028052682295696,0.1,1541638,1v5
HongZhang_c1_c1356,1,57221,75314,0.10696006120206089,0.1,1541638,1v5
HongZhang_c1_c1356,1,35516,65783,0.10832122081210573,0.1,1541638,1v5
HongZhang_c1_c1356,1,62852,70310,0.1022488024506419,0.1,1541638,1v5
HongZhang_c1_c1356,0,37657,5363,0.09047487125598229,0.09,1544101,1v5
HongZhang_c1_c1356,1,59525,83434,0.09128751885820173,0.09,1544101,1v5
HongZhang_c1_c1356,1,4339,78673,0.09538909530242277,0.09,1544101,1v5
HongZhang_c1_c1356,1,38080,49640,0.09244140848241535,0.09,1544101,1v5
HongZhang_c1_c1356,1,3444,73487,0.09742060676176045,0.09,1544101,1v5
HongZhang_c1_c1356,1,272,480,0.09165393834517895,0.09,1544101,1v5
HongZhang_c1_c1356,0,37794,20239,0.06513886670978881,0.06,1544776,1v5
HongZhang_c1_c1356,1,72699,76954,0.060919823349105694,0.06,1544776,1v5
HongZhang_c1_c1356,1,37664,52412,0.06050052903474484,0.06,1544776,1v5
HongZhang_c1_c1356,1,5174,6034,0.06556853649446535,0.06,1544776,1v5
HongZhang_c1_c1356,1,4919,22773,0.06181838235168419,0.06,1544776,1v5
HongZhang_c1_c1356,1,4390,26316,0.06060884603113726,0.06,1544776,1v5
HongZhang_c1_c1356,0,37794,23358,0.05726997463765216,0.05,1544777,1v5
HongZhang_c1_c1356,1,4890,30297,0.05704270099984431,0.05,1544777,1v5
HongZhang_c1_c1356,1,66815,79325,0.05155162346335478,0.05,1544777,1v5
HongZhang_c1_c1356,1,44128,84735,0.05587291650482354,0.05,1544777,1v5
HongZhang_c1_c1356,1,3966,4107,0.05222143306854319,0.05,1544777,1v5
HongZhang_c1_c1356,1,44764,46372,0.05619642577300022,0.05,1544777,1v5
HongZhang_c1_c1356,0,37794,23359,0.05821034540741114,0.05,1544778,1v5
HongZhang_c1_c1356,1,4890,30297,0.05704270099984431,0.05,1544778,1v5
HongZhang_c1_c1356,1,66815,79325,0.05155162346335478,0.05,1544778,1v5
HongZhang_c1_c1356,1,44128,84735,0.05587291650482354,0.05,1544778,1v5
HongZhang_c1_c1356,1,3966,4107,0.05222143306854319,0.05,1544778,1v5
HongZhang_c1_c1356,1,44764,46372,0.05619642577300022,0.05,1544778,1v5
HongZhang_c1_c1356,0,37794,25707,0.06923558796101309,0.06,1544779,1v5
HongZhang_c1_c1356,1,72699,76954,0.060919823349105694,0.06,1544779,1v5
HongZhang_c1_c1356,1,37664,52412,0.06050052903474484,0.06,1544779,1v5
HongZhang_c1_c1356,1,5174,6034,0.06556853649446535,0.06,1544779,1v5
HongZhang_c1_c1356,1,4919,22773,0.06181838235168419,0.06,1544779,1v5
HongZhang_c1_c1356,1,4390,26316,0.06060884603113726,0.06,1544779,1v5
HongZhang_c1_c1356,0,37794,26061,0.048132791083981975,0.04,1544780,1v5
HongZhang_c1_c1356,1,68727,77096,0.047950012311556024,0.04,1544780,1v5
HongZhang_c1_c1356,1,46201,46650,0.04415133216856813,0.04,1544780,1v5
HongZhang_c1_c1356,1,65918,65960,0.049541770448425275,0.04,1544780,1v5
HongZhang_c1_c1356,1,78490,79833,0.04083814540413632,0.04,1544780,1v5
HongZhang_c1_c1356,1,641,5728,0.047779900087701485,0.04,1544780,1v5
HongZhang_c1_c1356,0,37794,26990,0.06978822719446261,0.06,1544781,1v5
HongZhang_c1_c1356,1,72699,76954,0.060919823349105694,0.06,1544781,1v5
HongZhang_c1_c1356,1,37664,52412,0.06050052903474484,0.06,1544781,1v5
HongZhang_c1_c1356,1,5174,6034,0.06556853649446535,0.06,1544781,1v5
HongZhang_c1_c1356,1,4919,22773,0.06181838235168419,0.06,1544781,1v5
HongZhang_c1_c1356,1,4390,26316,0.06060884603113726,0.06,1544781,1v5
HongZhang_c1_c1356,0,37794,29444,0.07436552241971656,0.07,1544782,1v5
HongZhang_c1_c1356,1,19458,89116,0.07623868545464864,0.07,1544782,1v5
HongZhang_c1_c1356,1,2539,68764,0.07647752251669863,0.07,1544782,1v5
HongZhang_c1_c1356,1,18444,44868,0.07072293149375855,0.07,1544782,1v5
HongZhang_c1_c1356,1,4758,4912,0.07288583880375515,0.07,1544782,1v5
HongZhang_c1_c1356,1,14,754,0.0784949141951763,0.07,1544782,1v5
HongZhang_c1_c1356,0,37794,30703,0.06543680213701765,0.06,1544783,1v5
HongZhang_c1_c1356,1,72699,76954,0.060919823349105694,0.06,1544783,1v5
HongZhang_c1_c1356,1,37664,52412,0.06050052903474484,0.06,1544783,1v5
HongZhang_c1_c1356,1,5174,6034,0.06556853649446535,0.06,1544783,1v5
HongZhang_c1_c1356,1,4919,22773,0.06181838235168419,0.06,1544783,1v5
HongZhang_c1_c1356,1,4390,26316,0.06060884603113726,0.06,1544783,1v5
HongZhang_c1_c1356,0,37794,31947,0.05773066785483416,0.05,1544784,1v5
HongZhang_c1_c1356,1,4890,30297,0.05704270099984431,0.05,1544784,1v5
HongZhang_c1_c1356,1,66815,79325,0.05155162346335478,0.05,1544784,1v5
HongZhang_c1_c1356,1,44128,84735,0.05587291650482354,0.05,1544784,1v5
HongZhang_c1_c1356,1,3966,4107,0.05222143306854319,0.05,1544784,1v5
HongZhang_c1_c1356,1,44764,46372,0.05619642577300022,0.05,1544784,1v5
HongZhang_c1_c1356,0,37794,35872,0.06078994772865451,0.06,1544785,1v5
HongZhang_c1_c1356,1,72699,76954,0.060919823349105694,0.06,1544785,1v5
HongZhang_c1_c1356,1,37664,52412,0.06050052903474484,0.06,1544785,1v5
HongZhang_c1_c1356,1,5174,6034,0.06556853649446535,0.06,1544785,1v5
HongZhang_c1_c1356,1,4919,22773,0.06181838235168419,0.06,1544785,1v5
HongZhang_c1_c1356,1,4390,26316,0.06060884603113726,0.06,1544785,1v5
HongZhang_c1_c1356,0,37794,37871,0.06476963311024805,0.06,1544786,1v5
HongZhang_c1_c1356,1,72699,76954,0.060919823349105694,0.06,1544786,1v5
HongZhang_c1_c1356,1,37664,52412,0.06050052903474484,0.06,1544786,1v5
HongZhang_c1_c1356,1,5174,6034,0.06556853649446535,0.06,1544786,1v5
HongZhang_c1_c1356,1,4919,22773,0.06181838235168419,0.06,1544786,1v5
HongZhang_c1_c1356,1,4390,26316,0.06060884603113726,0.06,1544786,1v5
HongZhang_c1_c1356,0,37794,38844,0.07493861580155481,0.07,1544787,1v5
HongZhang_c1_c1356,1,19458,89116,0.07623868545464864,0.07,1544787,1v5
HongZhang_c1_c1356,1,2539,68764,0.07647752251669863,0.07,1544787,1v5
HongZhang_c1_c1356,1,18444,44868,0.07072293149375855,0.07,1544787,1v5
HongZhang_c1_c1356,1,4758,4912,0.07288583880375515,0.07,1544787,1v5
HongZhang_c1_c1356,1,14,754,0.0784949141951763,0.07,1544787,1v5
HongZhang_c1_c1356,0,37794,47745,0.061296357091395956,0.06,1544788,1v5
HongZhang_c1_c1356,1,72699,76954,0.060919823349105694,0.06,1544788,1v5
HongZhang_c1_c1356,1,37664,52412,0.06050052903474484,0.06,1544788,1v5
HongZhang_c1_c1356,1,5174,6034,0.06556853649446535,0.06,1544788,1v5
HongZhang_c1_c1356,1,4919,22773,0.06181838235168419,0.06,1544788,1v5
HongZhang_c1_c1356,1,4390,26316,0.06060884603113726,0.06,1544788,1v5
HongZhang_c1_c1356,0,37794,66423,0.07018560786404383,0.07,1544789,1v5
HongZhang_c1_c1356,1,19458,89116,0.07623868545464864,0.07,1544789,1v5
HongZhang_c1_c1356,1,2539,68764,0.07647752251669863,0.07,1544789,1v5
HongZhang_c1_c1356,1,18444,44868,0.07072293149375855,0.07,1544789,1v5
HongZhang_c1_c1356,1,4758,4912,0.07288583880375515,0.07,1544789,1v5
HongZhang_c1_c1356,1,14,754,0.0784949141951763,0.07,1544789,1v5
HongZhang_c1_c1356,0,37794,72509,0.048389902846908694,0.04,1544790,1v5
HongZhang_c1_c1356,1,68727,77096,0.047950012311556024,0.04,1544790,1v5
HongZhang_c1_c1356,1,46201,46650,0.04415133216856813,0.04,1544790,1v5
HongZhang_c1_c1356,1,65918,65960,0.049541770448425275,0.04,1544790,1v5
HongZhang_c1_c1356,1,78490,79833,0.04083814540413632,0.04,1544790,1v5
HongZhang_c1_c1356,1,641,5728,0.047779900087701485,0.04,1544790,1v5
HongZhang_c1_c1356,0,37794,76279,0.0708875364256925,0.07,1544791,1v5
HongZhang_c1_c1356,1,19458,89116,0.07623868545464864,0.07,1544791,1v5
HongZhang_c1_c1356,1,2539,68764,0.07647752251669863,0.07,1544791,1v5
HongZhang_c1_c1356,1,18444,44868,0.07072293149375855,0.07,1544791,1v5
HongZhang_c1_c1356,1,4758,4912,0.07288583880375515,0.07,1544791,1v5
HongZhang_c1_c1356,1,14,754,0.0784949141951763,0.07,1544791,1v5
HongZhang_c1_c1356,0,37794,77748,0.06741201695437228,0.06,1544792,1v5
HongZhang_c1_c1356,1,72699,76954,0.060919823349105694,0.06,1544792,1v5
HongZhang_c1_c1356,1,37664,52412,0.06050052903474484,0.06,1544792,1v5
HongZhang_c1_c1356,1,5174,6034,0.06556853649446535,0.06,1544792,1v5
HongZhang_c1_c1356,1,4919,22773,0.06181838235168419,0.06,1544792,1v5
HongZhang_c1_c1356,1,4390,26316,0.06060884603113726,0.06,1544792,1v5
HongZhang_c1_c1356,0,37794,87437,0.06591824081143102,0.06,1544793,1v5
HongZhang_c1_c1356,1,72699,76954,0.060919823349105694,0.06,1544793,1v5
HongZhang_c1_c1356,1,37664,52412,0.06050052903474484,0.06,1544793,1v5
HongZhang_c1_c1356,1,5174,6034,0.06556853649446535,0.06,1544793,1v5
HongZhang_c1_c1356,1,4919,22773,0.06181838235168419,0.06,1544793,1v5
HongZhang_c1_c1356,1,4390,26316,0.06060884603113726,0.06,1544793,1v5
HongZhang_c1_c1356,0,37794,90254,0.06288807732089073,0.06,1544794,1v5
HongZhang_c1_c1356,1,72699,76954,0.060919823349105694,0.06,1544794,1v5
HongZhang_c1_c1356,1,37664,52412,0.06050052903474484,0.06,1544794,1v5
HongZhang_c1_c1356,1,5174,6034,0.06556853649446535,0.06,1544794,1v5
HongZhang_c1_c1356,1,4919,22773,0.06181838235168419,0.06,1544794,1v5
HongZhang_c1_c1356,1,4390,26316,0.06060884603113726,0.06,1544794,1v5
HongZhang_c1_c1356,0,37915,26324,0.09459604795755518,0.09,1544981,1v5
HongZhang_c1_c1356,1,59525,83434,0.09128751885820173,0.09,1544981,1v5
HongZhang_c1_c1356,1,4339,78673,0.09538909530242277,0.09,1544981,1v5
HongZhang_c1_c1356,1,38080,49640,0.09244140848241535,0.09,1544981,1v5
HongZhang_c1_c1356,1,3444,73487,0.09742060676176045,0.09,1544981,1v5
HongZhang_c1_c1356,1,272,480,0.09165393834517895,0.09,1544981,1v5
HongZhang_c1_c1356,0,37915,27464,0.07804738896227327,0.07,1544982,1v5
HongZhang_c1_c1356,1,19458,89116,0.07623868545464864,0.07,1544982,1v5
HongZhang_c1_c1356,1,2539,68764,0.07647752251669863,0.07,1544982,1v5
HongZhang_c1_c1356,1,18444,44868,0.07072293149375855,0.07,1544982,1v5
HongZhang_c1_c1356,1,4758,4912,0.07288583880375515,0.07,1544982,1v5
HongZhang_c1_c1356,1,14,754,0.0784949141951763,0.07,1544982,1v5
HongZhang_c1_c1356,0,38046,57717,0.07362471578132662,0.07,1545297,1v5
HongZhang_c1_c1356,1,19458,89116,0.07623868545464864,0.07,1545297,1v5
HongZhang_c1_c1356,1,2539,68764,0.07647752251669863,0.07,1545297,1v5
HongZhang_c1_c1356,1,18444,44868,0.07072293149375855,0.07,1545297,1v5
HongZhang_c1_c1356,1,4758,4912,0.07288583880375515,0.07,1545297,1v5
HongZhang_c1_c1356,1,14,754,0.0784949141951763,0.07,1545297,1v5
HongZhang_c1_c1356,0,38864,57717,0.0539693475659539,0.05,1548281,1v5
HongZhang_c1_c1356,1,4890,30297,0.05704270099984431,0.05,1548281,1v5
HongZhang_c1_c1356,1,66815,79325,0.05155162346335478,0.05,1548281,1v5
HongZhang_c1_c1356,1,44128,84735,0.05587291650482354,0.05,1548281,1v5
HongZhang_c1_c1356,1,3966,4107,0.05222143306854319,0.05,1548281,1v5
HongZhang_c1_c1356,1,44764,46372,0.05619642577300022,0.05,1548281,1v5
HongZhang_c1_c1356,0,41078,57717,0.05658484983385454,0.05,1555107,1v5
HongZhang_c1_c1356,1,4890,30297,0.05704270099984431,0.05,1555107,1v5
HongZhang_c1_c1356,1,66815,79325,0.05155162346335478,0.05,1555107,1v5
HongZhang_c1_c1356,1,44128,84735,0.05587291650482354,0.05,1555107,1v5
HongZhang_c1_c1356,1,3966,4107,0.05222143306854319,0.05,1555107,1v5
HongZhang_c1_c1356,1,44764,46372,0.05619642577300022,0.05,1555107,1v5
HongZhang_c1_c1356,0,42062,57717,0.05013039722998836,0.05,1557229,1v5
HongZhang_c1_c1356,1,4890,30297,0.05704270099984431,0.05,1557229,1v5
HongZhang_c1_c1356,1,66815,79325,0.05155162346335478,0.05,1557229,1v5
HongZhang_c1_c1356,1,44128,84735,0.05587291650482354,0.05,1557229,1v5
HongZhang_c1_c1356,1,3966,4107,0.05222143306854319,0.05,1557229,1v5
HongZhang_c1_c1356,1,44764,46372,0.05619642577300022,0.05,1557229,1v5
HongZhang_c1_c1356,0,43138,65031,0.052037008988777986,0.05,1560021,1v5
HongZhang_c1_c1356,1,4890,30297,0.05704270099984431,0.05,1560021,1v5
HongZhang_c1_c1356,1,66815,79325,0.05155162346335478,0.05,1560021,1v5
HongZhang_c1_c1356,1,44128,84735,0.05587291650482354,0.05,1560021,1v5
HongZhang_c1_c1356,1,3966,4107,0.05222143306854319,0.05,1560021,1v5
HongZhang_c1_c1356,1,44764,46372,0.05619642577300022,0.05,1560021,1v5
HongZhang_c1_c1356,0,43218,26075,0.06145732070268467,0.06,1560198,1v5
HongZhang_c1_c1356,1,72699,76954,0.060919823349105694,0.06,1560198,1v5
HongZhang_c1_c1356,1,37664,52412,0.06050052903474484,0.06,1560198,1v5
HongZhang_c1_c1356,1,5174,6034,0.06556853649446535,0.06,1560198,1v5
HongZhang_c1_c1356,1,4919,22773,0.06181838235168419,0.06,1560198,1v5
HongZhang_c1_c1356,1,4390,26316,0.06060884603113726,0.06,1560198,1v5
HongZhang_c1_c1356,0,43218,27102,0.052873390931947026,0.05,1560199,1v5
HongZhang_c1_c1356,1,4890,30297,0.05704270099984431,0.05,1560199,1v5
HongZhang_c1_c1356,1,66815,79325,0.05155162346335478,0.05,1560199,1v5
HongZhang_c1_c1356,1,44128,84735,0.05587291650482354,0.05,1560199,1v5
HongZhang_c1_c1356,1,3966,4107,0.05222143306854319,0.05,1560199,1v5
HongZhang_c1_c1356,1,44764,46372,0.05619642577300022,0.05,1560199,1v5
